Id,SalePrice
1584,244676.12514121016
1531,157945.73399900668
2210,178262.41383124748
459,300646.24238702585
556,132048.43983438285
1347,154194.17685561627
1290,78791.80543692969
1388,97505.54659115127
1571,302388.90898635215
2754,216186.0196415109
765,133088.8949071106
2494,120980.55006035953
2870,177061.40163190058
7,234717.43937611044
1114,247988.58719480247
2418,286030.3230973629
291,128688.67138186074
18,315451.7440801298
39,313872.55247579096
1001,254988.76874052756
2442,240898.95262345136
616,111075.12532937457
2680,45085.72053468949
1414,109039.98846626934
289,126937.26503197686
40,274733.6151107773
860,126656.52920051361
409,148878.08435072843
673,150677.45692691696
2427,197224.3867711795
2036,205541.960034749
2564,138136.2714693027
642,183237.07568194112
1008,191386.71139987418
1908,155296.32310957555
2519,213085.19250398385
1369,104834.38418924552
2855,168670.9498657917
712,83676.78145555453
1943,96289.2751001874
1958,135091.80646312982
107,182834.88128471212
2295,202053.02762976824
704,95969.56049879268
676,118513.09453128092
259,191460.44935259758
93,284101.3267054339
106,247772.04293264775
2315,193468.89067608374
1050,108251.3025167801
1095,210391.112161292
2709,136845.3364031387
758,170232.464598089
1496,168607.89085515914
2370,134837.02498743404
2458,261122.65833783615
2733,119166.8621084725
161,273894.36209565937
726,173953.5219740849
845,223619.9284896045
947,270533.51313905
2232,117338.36428272189
2563,146188.98579152254
2299,148232.05755721475
211,99043.88954457291
605,193788.69492247305
1478,233500.35697587556
2247,254817.97513444046
2274,207739.38149652095
2869,181552.04542855895
967,233291.41916962573
2656,87532.33504961431
667,240946.0469206213
1042,122898.41862604767
2023,169328.79388547433
2447,339287.34886131715
2055,128767.80643801228
2275,285953.3531106056
2204,168409.844041073
1563,252985.64886199636
483,216175.25779532688
796,124670.82512262766
1526,156981.7340878942
2042,176746.43730456475
442,312770.8630475614
1693,298642.2041479894
1468,222811.3310635325
1430,187444.6967067276
2605,180728.6447539779
1529,191208.03393013333
335,141053.86573499884
1287,142707.69132946245
31,105063.36746384553
1785,258947.8585023561
82,174275.29773533554
2620,115084.2603488944
252,226257.44426903874
721,40438.57999032922
2165,192883.56663064263
2316,183105.26241684612
775,129078.42431001738
1558,100706.0529449475
17,238246.46551667596
1022,237782.83437836706
925,104333.45822927984
438,283870.0625737603
1270,142162.44743854692
1272,115231.18225790304
215,131718.17655665707
266,228335.2543620309
2402,261444.05658300966
1250,125410.03457593312
1984,117105.59518445842
1279,145587.49848845764
377,259345.02637046878
1252,142444.3641947424
2156,262821.23797881603
499,299166.31820171094
1374,121324.68574513658
2898,260914.97286418313
401,104496.56408837391
2721,183051.6975336955
2078,237195.00021059415
2589,117967.88179605524
1946,251946.4340094952
1334,127903.93989619869
2781,248563.3301600765
431,349686.04628202505
576,213041.08294163598
1474,218731.13819362829
2254,159477.35601653927
2155,294467.562683451
885,105283.25654459209
643,134997.27429642156
1944,130077.56904868991
480,212752.14890564606
2845,95147.61298744334
2387,297151.25795106497
2407,216256.9039916203
2527,170744.37860105513
2514,179987.23526618187
629,184016.9828036537
80,219901.121776019
1876,132815.34583082097
1546,135623.69745973684
2518,173941.18215493928
2347,166997.3875304642
783,175382.90725436225
1322,43711.167902476154
194,58216.894092246424
1770,274848.4653172551
2143,131971.5643704466
1229,212693.34404678037
511,281083.1288807648
46,217657.4318790217
1348,187215.693999846
2465,212521.85040950868
387,247465.95780992415
873,217744.31070582243
1918,110028.07798917987
2764,244630.43455202412
2184,121802.28984685359
934,152909.025343857
1920,125008.72173321317
2631,154119.57355200313
1768,452591.7141128436
2040,109890.26173613663
1749,229300.68838930852
834,231257.1845904307
1457,248974.41743404162
79,128732.03363838443
2302,111288.62116176193
1817,130419.39290007018
2755,254129.12483998062
359,177446.7738220503
2059,109112.0232820923
2092,251207.30469926237
2516,251746.20507550938
150,112111.1296283328
1656,151092.97375505348
83,101813.64605470677
2411,191941.131096242
795,68302.09375134949
2312,246145.55073223426
2917,72252.23127100151
1624,200548.04590276862
2215,293821.2294871167
1211,148948.87657669582
1485,155724.56520753703
1024,172925.07311235904
570,188852.9270058719
2874,142871.10870954464
700,158451.9567852167
2756,232077.30830204906
2022,189891.1532281444
583,224528.39658318413
2392,312411.13825298497
2424,212959.90721634869
212,105518.59201447573
736,121299.08915656316
1610,171428.5321676226
890,110039.18406540807
467,185296.38287088508
578,258013.54722310673
1747,201433.27391967108
1149,178835.4079156455
2758,232486.10724960873
857,120739.81455096253
2219,267470.1548883575
733,114710.21612407872
2909,115102.56127430918
1798,278705.25708978134
235,110020.80485486891
2366,134892.3499176926
1027,136514.35276696808
1195,136220.7058229884
1303,636.718359633116
148,180241.91575188586
608,149585.26256582187
2515,199750.18777414924
821,277172.5883058291
2500,278445.33331163786
745,111138.02469044854
741,138368.86744135246
1611,164200.15992744314
2532,118363.25279144454
1081,230023.45267141424
1692,355624.23554728087
2520,199692.82704225928
276,119772.17386240512
1992,126044.18209171854
663,-7907.133051814977
418,149774.9221740181
1733,200258.70912429644
2359,162164.3150439388
253,212950.7782459024
1518,161121.79211621103
2035,141897.27454720414
2919,67207.59914836474
1540,228317.63680045865
2120,156497.76874645427
1674,188818.1033990155
256,154973.76015894534
2361,87584.47535042488
978,65705.52206390537
2280,160185.57276963117
2095,227903.97888452886
1709,298269.75070658256
2801,240317.66437312635
1246,99052.20814701566
2373,121105.97138945526
1055,276702.8543460085
2017,115917.96311604837
1099,265643.2447611368
1344,88209.63086651429
835,194747.99265660066
1117,227911.40358165046
2043,70107.29794806521
2085,123587.94023311138
410,166796.11147470516
2650,126110.88991116849
2867,169831.58072108496
1668,115887.15680238022
1161,194212.76226181583
2122,182479.68618787872
2539,133660.41878010356
1047,156114.21956894966
1445,118914.5510784376
541,132296.93078000075
569,219618.86420897022
1276,132693.28739858442
918,149825.98462368036
326,177258.29254734353
1936,117735.39457698492
895,81076.93399594421
257,145546.8026597842
1241,184110.15532245114
1545,126842.60831417143
1189,182762.2064450779
270,155714.81738832896
2066,204372.4707339052
693,116356.30388270179
1259,174858.6382361143
2916,145457.5287879475
2321,280482.8963117935
1977,95479.1565605728
1895,159845.26162982848
1240,162641.57720479066
85,150193.69540315098
1823,111297.42848053179
825,275452.4601422297
110,226713.09543534252
697,129021.57233036845
2297,88097.66629402619
1231,134325.5246264888
1355,131550.60464390484
968,312948.54492405173
584,230075.95738965133
1315,108055.39357938431
1606,137770.42858103476
206,115496.38321904815
1685,308743.07659436297
2016,127540.54735472449
869,230262.3045638241
2135,126955.60807893821
2346,184173.79201482655
2430,233234.42559260805
2198,85986.37686180067
2652,120314.88157090032
27,102161.53259328636
241,188612.28081726376
906,107812.09671350312
1506,99254.30387428356
2098,325729.4376062979
1435,218958.3077297127
2213,118381.58163301367
1274,150694.03131851903
743,-349.0628336777445
1737,214916.64575971453
2797,277046.9048690165
2185,63970.45924331737
58,193242.97467924794
830,212394.41582855093
808,144678.36576638627
680,155377.74608438835
1153,109907.8124760571
1291,145364.50642302632
1818,175238.3242750219
2161,208128.90948224836
1883,129461.1945830821
350,312362.97492583096
2473,155943.96284272335
295,186933.78483393625
293,197724.7373008984
859,116833.74917405937
288,42933.3489004781
1578,153315.7429238134
102,177567.55131347175
2831,192002.32791033224
1030,186628.2823470945
2551,130862.31532564154
1286,145768.19715624093
958,301548.54944302374
776,128896.69178958656
72,205297.54143823637
2263,269938.9528053715
1866,155806.79958989657
2876,53406.24176142551
2146,272998.8989720014
103,194024.4044262513
1500,165193.3273886887
492,205630.58331294334
167,136371.8992640816
2597,109551.89523022878
2685,100346.2419782402
1035,155940.4581589969
1220,32119.49673082633
2602,149439.9392332083
2159,224576.34587595216
695,166605.6607469332
1109,241877.88335242006
640,192270.10054875095
1652,162483.8017598712
2090,209575.40966086462
1188,203605.5541544098
2345,244090.46029109904
1059,351557.09302207106
2751,256245.60472435737
128,205708.4878713272
1523,172358.16407346865
2925,162213.73794373614
2145,300980.2753564925
1121,243543.24233753467
566,293261.35598223517
565,224239.84778040298
1331,132807.1253674773
2928,113175.46864432702
156,143298.91852672095
797,152634.3957368445
327,84377.05321877939
2859,151605.28735040943
1453,104815.69398339372
1762,316320.8430811595
1868,215862.8740469208
1760,193647.21734839235
1113,272969.62195660826
1812,199221.8133476472
117,173976.26193470997
1142,209735.79743625573
2342,323731.04322056123
927,119795.1698463338
2478,204910.0112496831
655,53638.991391280666
2064,110248.13706766465
369,233289.89687203616
2239,122202.95153731434
2732,209435.43941938318
1653,174470.93996763625
959,227382.69388963562
2395,302321.66993371537
1412,96931.78591453284
271,260288.67617939482
1484,155724.56520753703
1497,134745.9773105993
552,181631.56516718073
2,119589.03006527154
1855,269415.85252605425
4,250356.32962333807
2292,163030.20174612338
134,125461.40974401822
646,107667.00527485134
42,299666.35466760653
532,232005.9666199705
713,87162.81536918972
2561,120282.48089770763
2360,130008.98226607917
1333,118299.87497441238
1407,228429.8166861178
2892,270392.2034604803
574,236396.18174768914
1227,180093.9912783159
2591,243197.17031429987
1476,221577.69963419135
1125,260615.62207994633
1446,121562.31034434238
408,115479.54754060553
1101,286181.41482141474
2251,188341.37833300605
373,209284.8900140426
2554,108186.27154631005
2382,279666.3420151216
1985,66169.74026520364
519,239474.6001020777
1093,200140.5272430668
864,268978.3804794804
2889,158216.89600025
2308,196973.17744152318
986,157654.23631965788
1302,154914.1281173746
585,166497.42364054057
2708,150834.3621217576
147,128115.02039166656
1441,229075.7334928175
383,168420.66102471692
285,155947.36539358785
181,114019.23204277689
358,175106.05283520464
780,169673.02117350372
258,215600.06642704667
1865,216183.9447147597
692,136634.52813372388
2902,301584.62628939585
508,285329.6011901032
2638,139152.8408610802
36,165428.71014588606
611,181066.9994080786
2281,126145.24175376329
1678,135683.377036931
1696,364844.3905028794
1557,72811.71574835083
2180,158571.08767955936
1726,236739.9293086063
951,140631.92774108937
267,238749.66782805976
2706,131858.90696135676
2221,212347.71076340112
1357,175784.04083873308
2901,293494.08001902536
347,201676.39318764792
2164,208000.27865124587
1586,295340.49230350344
360,175040.00871192734
1769,233332.51321193762
2617,179668.39013577998
1879,166617.14362248476
991,218326.63906652108
1535,115770.06195559166
1191,170850.24655558704
1579,229698.36606402043
1882,145917.47188706673
1510,117193.62581048161
2196,159486.27899715723
1845,176866.5206487705
2336,338459.8714361533
942,92494.8492058802
861,113905.8820728457
2555,84801.6105181044
1392,140386.71074062958
2099,277438.3767583766
1543,140625.33210721472
948,259216.9186893634
1239,155374.77935896185
22,188863.91609223676
2796,253281.40526588797
2747,180603.85095166927
92,288232.49053985905
210,160585.40080706473
1858,220285.86579109915
2228,203542.5385267951
447,233624.42818418774
827,238635.9155022893
1649,216676.95368923014
682,130646.89029180468
2698,122030.53183658537
494,193036.70181256835
214,88392.18431060598
2441,263119.64318061434
2679,100053.17563583236
1336,120008.29589882703
465,204129.8549085986
1524,128971.21885034535
2543,119253.736774066
631,120484.52599253529
2452,295127.3903938648
228,165393.86451197765
126,161861.48844183912
1092,217211.2228749958
1122,220497.67983514094
932,204837.9583992709
1980,79866.04156373465
2171,96427.24408165272
551,170160.93580776616
2768,181114.08767877612
2056,109920.91055717575
1159,330796.0408757753
2645,125926.46563677047
1174,192429.02732916945
2266,220991.0288301187
2462,350318.564242268
1219,133376.83358383738
2922,209980.98167307908
118,145164.0118268975
474,196474.84349282994
2576,162372.23161963932
872,273075.0027795669
1077,238225.60646818834
1536,136242.2586047612
1150,115945.29685485805
2341,287159.965138678
1931,133232.62538813497
2785,116849.97030151286
2538,119533.68165122811
597,225114.91787137697
464,206297.0357922907
233,223862.96162132057
2169,115484.60359684844
2123,174311.00514180702
1867,174809.25308812154
137,267762.9273502291
515,231830.18501909194
933,140253.31795261428
2784,185439.3853305115
972,176120.2403554949
599,174520.70221122983
2614,123590.99476815504
2582,133568.7454010963
1409,173763.60640045628
175,75345.85367054003
352,241323.2743443288
976,74805.31101027457
2134,217714.63637455087
984,99790.65910564084
2396,314706.78702971525
1673,158497.52365511935
404,133443.42488395097
607,160343.16300249752
814,152430.19644230744
868,218680.4233683627
2271,200906.9586599355
1633,230656.86127776
337,205853.9218416696
2765,187431.7283076404
1746,244470.5376958088
368,305743.43913506344
2806,219803.48413803382
1662,192261.8618050795
1234,207552.51127032493
1373,127561.14777773176
1672,102061.6913870466
1939,107241.88890297688
