Id,SalePrice
996,177248.09318835428
227,131622.68200733856
135,171325.861790892
1167,177248.09318835428
294,220899.42723688256
1776,220899.42723688256
540,222873.50436936994
1717,177248.09318835428
2303,127674.52774236372
116,173299.9389233794
127,129648.60487485115
1371,173299.9389233794
1014,183170.32458581653
1507,125700.45060987628
702,131622.68200733856
750,175274.01605586684
261,173299.9389233794
1559,84023.19369383543
577,222873.50436936994
2812,222873.50436936994
2080,175274.01605586684
1368,173299.9389233794
2376,131622.68200733856
659,125700.45060987628
1235,127674.52774236372
332,87971.34795881031
1917,173299.9389233794
2094,222873.50436936994
1460,268498.91555038566
1471,177248.09318835428
1509,129648.60487485115
1922,127674.52774236372
433,359749.73791241704
460,314124.3267314014
1116,268498.91555038566
1137,177248.09318835428
53,222873.50436936994
2354,222873.50436936994
1475,222873.50436936994
1761,359749.73791241704
842,131622.68200733856
2739,131622.68200733856
2509,222873.50436936994
1007,222873.50436936994
2610,173299.9389233794
1952,129648.60487485115
2719,133596.759139826
2921,85997.27082632287
1966,131622.68200733856
292,137544.91340480084
1204,222873.50436936994
1829,218925.35010439513
2419,222873.50436936994
391,177248.09318835428
798,177248.09318835428
481,222873.50436936994
193,218925.35010439513
555,131622.68200733856
899,44320.013910282025
2357,222873.50436936994
328,129648.60487485115
1356,173299.9389233794
1154,131622.68200733856
1730,177248.09318835428
2249,175274.01605586684
1119,268498.91555038566
2856,131622.68200733856
1394,129648.60487485115
2587,127674.52774236372
61,268498.91555038566
2661,220899.42723688256
2711,173299.9389233794
1147,177248.09318835428
757,173299.9389233794
2623,85997.27082632287
2378,177248.09318835428
1413,171325.861790892
1722,268498.91555038566
1112,177248.09318835428
1623,177248.09318835428
1201,175274.01605586684
1513,82049.11656134803
957,222873.50436936994
1171,314124.3267314014
1145,222873.50436936994
2726,220899.42723688256
703,216951.2729719077
760,84023.19369383543
1964,127674.52774236372
2512,222873.50436936994
159,177248.09318835428
1281,177248.09318835428
468,177248.09318835428
290,175274.01605586684
665,127674.52774236372
1463,268498.91555038566
1792,222873.50436936994
923,133596.759139826
500,222873.50436936994
1408,127674.52774236372
331,84023.19369383543
170,85997.27082632287
2192,85997.27082632287
2571,270472.9926828731
2314,177248.09318835428
2647,127674.52774236372
422,314124.3267314014
2457,268498.91555038566
1838,222873.50436936994
2805,268498.91555038566
1645,177248.09318835428
1711,268498.91555038566
2825,222873.50436936994
322,314124.3267314014
2103,268498.91555038566
342,177248.09318835428
600,82049.11656134803
488,177248.09318835428
1725,314124.3267314014
2246,268498.91555038566
2847,177248.09318835428
806,268498.91555038566
530,222873.50436936994
963,177248.09318835428
2678,40371.859645307166
171,82049.11656134803
2401,314124.3267314014
805,222873.50436936994
2259,171325.861790892
1748,222873.50436936994
1361,175274.01605586684
1677,177248.09318835428
1406,177248.09318835428
2322,222873.50436936994
688,177248.09318835428
143,129648.60487485115
804,222873.50436936994
1214,177248.09318835428
2828,177248.09318835428
1999,175274.01605586684
2467,222873.50436936994
2665,218925.35010439513
1538,260602.60702043597
398,84023.19369383543
2822,133596.759139826
2157,177248.09318835428
1856,127674.52774236372
1269,131622.68200733856
2570,131622.68200733856
2320,268498.91555038566
1517,171325.861790892
2304,131622.68200733856
1312,127674.52774236372
2012,175274.01605586684
506,220899.42723688256
2865,171325.861790892
2367,177248.09318835428
554,181196.2474533291
238,129648.60487485115
1954,127674.52774236372
2488,175274.01605586684
2291,89945.42509129771
1969,129648.60487485115
2725,129648.60487485115
1482,177248.09318835428
2763,222873.50436936994
503,222873.50436936994
1584,268498.91555038566
1531,181196.2474533291
2210,175274.01605586684
459,314124.3267314014
556,129648.60487485115
1347,131622.68200733856
1290,133596.759139826
1388,135570.8362723134
1571,129648.60487485115
2754,222873.50436936994
765,131622.68200733856
2494,129648.60487485115
2870,127674.52774236372
7,268498.91555038566
1114,222873.50436936994
2418,268498.91555038566
291,84023.19369383543
18,320046.55812886363
39,314124.3267314014
1001,268498.91555038566
2442,222873.50436936994
616,133596.759139826
2680,85997.27082632287
1414,125700.45060987628
289,129648.60487485115
40,268498.91555038566
860,131622.68200733856
409,175274.01605586684
673,127674.52774236372
2427,222873.50436936994
2036,214977.19583942025
2564,129648.60487485115
642,133596.759139826
1008,177248.09318835428
1908,131622.68200733856
2519,268498.91555038566
1369,125700.45060987628
2855,220899.42723688256
712,125700.45060987628
1943,82049.11656134803
1958,177248.09318835428
107,268498.91555038566
2295,129648.60487485115
704,131622.68200733856
676,127674.52774236372
259,177248.09318835428
93,268498.91555038566
106,268498.91555038566
2315,177248.09318835428
1050,131622.68200733856
1095,222873.50436936994
2709,129648.60487485115
758,222873.50436936994
1496,173299.9389233794
2370,173299.9389233794
2458,268498.91555038566
2733,85997.27082632287
161,218925.35010439513
726,173299.9389233794
845,222873.50436936994
947,268498.91555038566
2232,127674.52774236372
2563,173299.9389233794
2299,89945.42509129771
211,135570.8362723134
605,131622.68200733856
1478,268498.91555038566
2247,268498.91555038566
2274,133596.759139826
2869,129648.60487485115
967,222873.50436936994
2656,34449.6282478449
667,177248.09318835428
1042,175274.01605586684
2023,175274.01605586684
2447,314124.3267314014
2055,177248.09318835428
2275,268498.91555038566
2204,216951.2729719077
1563,268498.91555038566
483,222873.50436936994
796,131622.68200733856
1526,173299.9389233794
2042,224847.58150185738
442,314124.3267314014
1693,268498.91555038566
1468,222873.50436936994
1430,175274.01605586684
2605,133596.759139826
1529,260602.60702043597
335,127674.52774236372
1287,127674.52774236372
31,131622.68200733856
1785,222873.50436936994
82,175274.01605586684
2620,84023.19369383543
252,222873.50436936994
721,89945.42509129771
2165,177248.09318835428
2316,177248.09318835428
775,131622.68200733856
1558,42345.9367777946
17,264550.7612854108
1022,222873.50436936994
925,129648.60487485115
438,268498.91555038566
1270,131622.68200733856
1272,131622.68200733856
215,127674.52774236372
266,220899.42723688256
2402,268498.91555038566
1250,127674.52774236372
1984,82049.11656134803
1279,129648.60487485115
377,218925.35010439513
1252,135570.8362723134
2156,268498.91555038566
499,268498.91555038566
1374,131622.68200733856
2898,222873.50436936994
401,84023.19369383543
2721,133596.759139826
2078,173299.9389233794
2589,129648.60487485115
1946,133596.759139826
1334,169351.78465840456
2781,222873.50436936994
431,359749.73791241704
576,268498.91555038566
1474,222873.50436936994
2254,220899.42723688256
2155,314124.3267314014
885,85997.27082632287
643,173299.9389233794
1944,127674.52774236372
480,222873.50436936994
2845,82049.11656134803
2387,268498.91555038566
2407,222873.50436936994
2527,175274.01605586684
2514,222873.50436936994
629,181196.2474533291
80,218925.35010439513
1876,131622.68200733856
1546,171325.861790892
2518,175274.01605586684
2347,175274.01605586684
783,125700.45060987628
1322,2642.756994241179
194,82049.11656134803
1770,222873.50436936994
2143,131622.68200733856
1229,220899.42723688256
511,268498.91555038566
46,222873.50436936994
1348,222873.50436936994
2465,222873.50436936994
387,268498.91555038566
873,222873.50436936994
1918,129648.60487485115
2764,268498.91555038566
2184,127674.52774236372
934,175274.01605586684
1920,129648.60487485115
2631,177248.09318835428
1768,357775.6607799296
2040,82049.11656134803
1749,222873.50436936994
834,222873.50436936994
1457,222873.50436936994
79,177248.09318835428
2302,127674.52774236372
1817,127674.52774236372
2755,222873.50436936994
359,177248.09318835428
2059,131622.68200733856
2092,222873.50436936994
2516,268498.91555038566
150,127674.52774236372
1656,131622.68200733856
83,131622.68200733856
2411,177248.09318835428
795,89945.42509129771
2312,222873.50436936994
2917,127674.52774236372
1624,222873.50436936994
2215,266524.8384178982
1211,175274.01605586684
1485,177248.09318835428
1024,177248.09318835428
570,177248.09318835428
2874,173299.9389233794
700,133596.759139826
2756,222873.50436936994
2022,171325.861790892
583,220899.42723688256
2392,314124.3267314014
2424,222873.50436936994
212,133596.759139826
736,125700.45060987628
1610,133596.759139826
890,84023.19369383543
467,177248.09318835428
578,268498.91555038566
1747,222873.50436936994
1149,177248.09318835428
2758,177248.09318835428
857,125700.45060987628
2219,262576.6841529234
733,175274.01605586684
2909,129648.60487485115
1798,268498.91555038566
235,42345.9367777946
2366,129648.60487485115
1027,129648.60487485115
1195,127674.52774236372
1303,-5253.551535708524
148,177248.09318835428
608,131622.68200733856
2515,222873.50436936994
821,268498.91555038566
2500,268498.91555038566
745,129648.60487485115
741,129648.60487485115
1611,139518.99053728828
2532,131622.68200733856
1081,222873.50436936994
1692,314124.3267314014
2520,268498.91555038566
276,131622.68200733856
1992,125700.45060987628
663,-5253.551535708524
418,220899.42723688256
1733,177248.09318835428
2359,175274.01605586684
253,222873.50436936994
1518,125700.45060987628
2035,175274.01605586684
2919,85997.27082632287
1540,214977.19583942025
2120,131622.68200733856
1674,177248.09318835428
256,173299.9389233794
2361,85997.27082632287
978,87971.34795881031
2280,177248.09318835428
2095,220899.42723688256
1709,268498.91555038566
2801,220899.42723688256
1246,129648.60487485115
2373,177248.09318835428
1055,268498.91555038566
2017,129648.60487485115
1099,268498.91555038566
1344,129648.60487485115
835,131622.68200733856
1117,222873.50436936994
2043,127674.52774236372
2085,129648.60487485115
410,177248.09318835428
2650,171325.861790892
2867,173299.9389233794
1668,131622.68200733856
1161,222873.50436936994
2122,177248.09318835428
2539,127674.52774236372
1047,175274.01605586684
1445,129648.60487485115
541,131622.68200733856
569,177248.09318835428
1276,175274.01605586684
918,216951.2729719077
326,131622.68200733856
1936,125700.45060987628
895,85997.27082632287
257,131622.68200733856
1241,175274.01605586684
1545,171325.861790892
1189,173299.9389233794
270,177248.09318835428
2066,133596.759139826
693,129648.60487485115
1259,131622.68200733856
2916,131622.68200733856
2321,222873.50436936994
1977,131622.68200733856
1895,177248.09318835428
1240,175274.01605586684
85,127674.52774236372
1823,85997.27082632287
825,268498.91555038566
110,222873.50436936994
697,125700.45060987628
2297,127674.52774236372
1231,129648.60487485115
1355,131622.68200733856
968,314124.3267314014
584,220899.42723688256
1315,123726.37347738887
1606,125700.45060987628
206,131622.68200733856
1685,314124.3267314014
2016,127674.52774236372
869,222873.50436936994
2135,131622.68200733856
2346,177248.09318835428
2430,222873.50436936994
2198,131622.68200733856
2652,127674.52774236372
27,85997.27082632287
241,177248.09318835428
906,133596.759139826
1506,127674.52774236372
2098,268498.91555038566
1435,222873.50436936994
2213,131622.68200733856
1274,175274.01605586684
743,-1305.3972707336798
1737,222873.50436936994
2797,268498.91555038566
2185,89945.42509129771
58,222873.50436936994
830,222873.50436936994
808,131622.68200733856
680,133596.759139826
1153,131622.68200733856
1291,173299.9389233794
1818,131622.68200733856
2161,222873.50436936994
1883,131622.68200733856
350,268498.91555038566
2473,177248.09318835428
295,129648.60487485115
293,173299.9389233794
859,129648.60487485115
288,44320.013910282025
1578,131622.68200733856
102,177248.09318835428
2831,177248.09318835428
1030,177248.09318835428
2551,127674.52774236372
1286,125700.45060987628
958,314124.3267314014
776,129648.60487485115
72,177248.09318835428
2263,268498.91555038566
1866,175274.01605586684
2876,84023.19369383543
2146,268498.91555038566
103,222873.50436936994
1500,177248.09318835428
492,177248.09318835428
167,129648.60487485115
2597,127674.52774236372
2685,129648.60487485115
1035,171325.861790892
1220,38397.782512819744
2602,171325.861790892
2159,222873.50436936994
695,177248.09318835428
1109,222873.50436936994
640,177248.09318835428
1652,175274.01605586684
2090,177248.09318835428
1188,177248.09318835428
2345,218925.35010439513
1059,314124.3267314014
2751,222873.50436936994
128,127674.52774236372
1523,173299.9389233794
2925,127674.52774236372
2145,268498.91555038566
1121,268498.91555038566
566,222873.50436936994
565,216951.2729719077
1331,131622.68200733856
2928,131622.68200733856
156,127674.52774236372
797,133596.759139826
327,85997.27082632287
2859,177248.09318835428
1453,127674.52774236372
1762,268498.91555038566
1868,218925.35010439513
1760,177248.09318835428
1113,268498.91555038566
1812,177248.09318835428
117,175274.01605586684
1142,177248.09318835428
2342,314124.3267314014
927,129648.60487485115
2478,177248.09318835428
655,40371.859645307166
2064,127674.52774236372
369,222873.50436936994
2239,177248.09318835428
2732,222873.50436936994
1653,175274.01605586684
959,222873.50436936994
2395,268498.91555038566
1412,131622.68200733856
271,268498.91555038566
1484,177248.09318835428
1497,85997.27082632287
552,173299.9389233794
2,129648.60487485115
1855,220899.42723688256
4,222873.50436936994
2292,177248.09318835428
134,129648.60487485115
646,85997.27082632287
42,314124.3267314014
532,222873.50436936994
713,85997.27082632287
2561,131622.68200733856
2360,131622.68200733856
1333,127674.52774236372
1407,171325.861790892
2892,222873.50436936994
574,268498.91555038566
1227,175274.01605586684
2591,222873.50436936994
1476,222873.50436936994
1125,268498.91555038566
1446,125700.45060987628
408,127674.52774236372
1101,268498.91555038566
2251,131622.68200733856
373,222873.50436936994
2554,127674.52774236372
2382,268498.91555038566
1985,84023.19369383543
519,268498.91555038566
1093,177248.09318835428
864,268498.91555038566
2889,177248.09318835428
2308,131622.68200733856
986,131622.68200733856
1302,129648.60487485115
585,175274.01605586684
2708,171325.861790892
147,131622.68200733856
1441,222873.50436936994
383,127674.52774236372
285,129648.60487485115
181,129648.60487485115
358,171325.861790892
780,131622.68200733856
258,222873.50436936994
1865,175274.01605586684
692,171325.861790892
2902,268498.91555038566
508,268498.91555038566
2638,129648.60487485115
36,177248.09318835428
611,175274.01605586684
2281,85997.27082632287
1678,177248.09318835428
1696,314124.3267314014
1557,82049.11656134803
2180,131622.68200733856
1726,268498.91555038566
951,175274.01605586684
267,222873.50436936994
2706,85997.27082632287
2221,173299.9389233794
1357,171325.861790892
2901,268498.91555038566
347,222873.50436936994
2164,222873.50436936994
1586,268498.91555038566
360,177248.09318835428
1769,222873.50436936994
2617,222873.50436936994
1879,133596.759139826
991,173299.9389233794
1535,133596.759139826
1191,129648.60487485115
1579,222873.50436936994
1882,171325.861790892
1510,84023.19369383543
2196,129648.60487485115
1845,177248.09318835428
2336,314124.3267314014
942,131622.68200733856
861,125700.45060987628
2555,82049.11656134803
1392,131622.68200733856
2099,268498.91555038566
1543,175274.01605586684
948,222873.50436936994
1239,127674.52774236372
22,220899.42723688256
2796,222873.50436936994
2747,177248.09318835428
92,268498.91555038566
210,131622.68200733856
1858,266524.8384178982
2228,268498.91555038566
447,222873.50436936994
827,222873.50436936994
1649,222873.50436936994
682,129648.60487485115
2698,175274.01605586684
494,220899.42723688256
214,93893.57935627256
2441,222873.50436936994
2679,127674.52774236372
1336,127674.52774236372
465,222873.50436936994
1524,175274.01605586684
2543,131622.68200733856
631,127674.52774236372
2452,268498.91555038566
228,177248.09318835428
126,129648.60487485115
1092,220899.42723688256
1122,222873.50436936994
932,177248.09318835428
1980,82049.11656134803
2171,85997.27082632287
551,173299.9389233794
2768,177248.09318835428
2056,131622.68200733856
1159,314124.3267314014
2645,84023.19369383543
1174,222873.50436936994
2266,222873.50436936994
2462,314124.3267314014
1219,127674.52774236372
2922,177248.09318835428
118,131622.68200733856
474,222873.50436936994
2576,177248.09318835428
872,268498.91555038566
1077,268498.91555038566
1536,177248.09318835428
1150,131622.68200733856
2341,268498.91555038566
1931,123726.37347738887
2785,129648.60487485115
2538,131622.68200733856
597,222873.50436936994
464,222873.50436936994
233,220899.42723688256
2169,131622.68200733856
2123,175274.01605586684
1867,177248.09318835428
137,222873.50436936994
515,222873.50436936994
933,175274.01605586684
2784,175274.01605586684
972,177248.09318835428
599,177248.09318835428
2614,175274.01605586684
2582,131622.68200733856
1409,173299.9389233794
175,38397.782512819744
352,268498.91555038566
976,80075.03942886059
2134,222873.50436936994
984,131622.68200733856
2396,314124.3267314014
1673,222873.50436936994
404,129648.60487485115
607,129648.60487485115
814,131622.68200733856
868,222873.50436936994
2271,177248.09318835428
1633,222873.50436936994
337,137544.91340480084
2765,131622.68200733856
1746,222873.50436936994
368,268498.91555038566
2806,222873.50436936994
1662,175274.01605586684
1234,173299.9389233794
1373,131622.68200733856
1672,84023.19369383543
1939,131622.68200733856
